ID,Name,Category,Count,Colors (HEX),Moods,Aesthetics
blush-signal-quartet,Blush Signal Quartet,Pink & Interface,4,"#1f0a17ff, #be185dff, #db2777ff, #f9a8d4ff","pink, bright","Signal, Interface"
burnt-wood,Burnt Wood,Natural,4,"#451a03ff, #78350fff, #92400eff, #b45309ff",natural,Natural
carbon-ledger-quartet,Carbon Ledger Quartet,Black & Professional,4,"#050505ff, #111111ff, #1c1c1eff, #2c2c2eff","black, professional","Finance, Reports"
cashmere-soft,Cashmere Soft,Textiles,4,"#f8fafcff, #f1f5f9ff, #e2e8f0ff, #cbd5e1ff","minimal, warm",Textiles
champagne-chrome,Champagne Chrome,Minimalist Portfolio & Marketing,4,"#fdfcf0ff, #eae5d1ff, #d9d2b8ff, #c8bfa5ff","elegant, warm, luxury",Boutique
cobalt-circuit-quartet,Cobalt Circuit Quartet,Blue & Technical,4,"#020617ff, #0f172aff, #1e3a8aff, #1d4ed8ff","blue, technical","Circuit, Developer"
coffee-shop,Coffee Shop,Thematic Collection,4,"#220901ff, #621708ff, #941b0cff, #bc3908ff",minimal,Thematic Collection
coral-reef,Coral Reef,Abyssal Depths,4,"#031f48ff, #0a32c1ff, #555bf6ff, #d4cefcff",expressive,abyssal
cosmic-dusk-3,Cosmic Dusk 3,Procedural Atmospheric,4,"#f7e3d3ff, #e39167ff, #ac3f1fff, #40110bff",procedural,atmospheric
cosmic-flame,Cosmic Flame,Procedural Industrial,4,"#fbcfecff, #f35893ff, #be0d1fff, #471005ff",procedural,industrial
cosmic-shift,Cosmic Shift,Procedural Atmospheric,4,"#4a0d01ff, #c73204ff, #fa8650ff, #fde0cdff",procedural,atmospheric
crimson-circuit-quartet,Crimson Circuit Quartet,Red & Technical,4,"#160607ff, #2a0a0dff, #5f0f14ff, #991b1bff","red, technical","Circuit, Developer"
crimson-gaze-3,Crimson Gaze 3,Procedural Natural,4,"#44072aff, #b61592ff, #ec5eeaff, #f1d1f9ff",procedural,natural
crimson-logic-2,Crimson Logic 2,Procedural Industrial,4,"#281338ff, #723497ff, #b77ad0ff, #ecd9f1ff",procedural,industrial
crimson-symphony-2,Crimson Symphony 2,Procedural Industrial,4,"#ddede0ff, #8ec288ff, #5c8645ff, #293219ff",procedural,industrial
crimson-void-2,Crimson Void 2,Procedural Vintage,4,"#d9f1eeff, #7bc9cfff, #367d95ff, #142838ff",procedural,vintage
cyber-geometry,Cyber Geometry,Procedural Natural,4,"#4b002eff, #c9028cff, #fc4ed6ff, #feccf7ff",procedural,natural
cyber-whisper,Cyber Whisper,Procedural Cinematic,4,"#444a02ff, #bcc506ff, #f8f951ff, #fdfccdff",procedural,cinematic
dark-flame-2,Dark Flame 2,Procedural Sci-Fi,4,"#120e3eff, #4526a5ff, #9a6dddff, #e7d5f5ff",procedural,sci-fi
dark-rhythm,Dark Rhythm,Procedural Organic,4,"#d7e0f3ff, #7478d7ff, #482d9eff, #27113bff",procedural,organic
dark-rhythm-2,Dark Rhythm 2,Procedural Tech,4,"#0b3241ff, #1d61aeff, #6681e5ff, #d4d3f7ff",procedural,tech
dark-state,Dark State,Procedural Industrial,4,"#2c420aff, #5bb11aff, #83e764ff, #d4f8d2ff",procedural,industrial
deep-nebula,Deep Nebula,Cosmos,4,"#2e1065ff, #5b21b6ff, #8b5cf6ff, #c7d2feff","cosmos, professional",Modern
desert-abyss,Desert Abyss,Procedural Urban,4,"#dfe7ebff, #91abbaff, #4e6a7dff, #1d272fff",procedural,urban
desert-dusk-2,Desert Dusk 2,Procedural Abstract,4,"#43080eff, #b42c17ff, #ea9161ff, #f9e8d1ff",procedural,abstract
desert-matrix,Desert Matrix,Procedural Urban,4,"#04480eff, #20c00bff, #93f556ff, #ecfcceff",procedural,urban
desert-pulse,Desert Pulse,Procedural Sci-Fi,4,"#3a111fff, #9d2e41ff, #d57576ff, #f3dbd7ff",procedural,sci-fi
digital-aura-2,Digital Aura 2,Procedural Atmospheric,4,"#250646ff, #5c10bbff, #975bf0ff, #dfd0faff",procedural,atmospheric
digital-gaze,Digital Gaze,Procedural Atmospheric,4,"#2c4803ff, #86c209ff, #d1f655ff, #f6fcceff",procedural,atmospheric
earthy-abyss,Earthy Abyss,Procedural Abstract,4,"#deece1ff, #8dbd97ff, #4a8155ff, #1b3020ff",procedural,abstract
earthy-dawn,Earthy Dawn,Procedural Organic,4,"#e0d1f9ff, #9d60ebff, #6516b5ff, #290844ff",procedural,organic
earthy-dust-2,Earthy Dust 2,Procedural Minimalist,4,"#cefcdeff, #53f760ff, #2cc308ff, #234903ff",procedural,minimalist
earthy-rhythm,Earthy Rhythm,Procedural Cosmic,4,"#efe1dbff, #caa081ff, #8f6a3cff, #352c16ff",procedural,cosmic
earthy-tide-2,Earthy Tide 2,Procedural Urban,4,"#f8d2f3ff, #e961afff, #b31842ff, #430a09ff",procedural,urban
electric-mauve-quartet,Electric Mauve Quartet,Purple & Electric,4,"#0b0614ff, #20113aff, #3b1d5fff, #6d28d9ff","purple, electric","Cyber, Mauve"
electric-night,Electric Night,Cyberpunk & Neon,4,"#3a0ca3ff, #4361eeff, #4cc9f0ff, #4895efff","dark, minimal, neon",Cyberpunk
emerald-aesthetic,Emerald Aesthetic,Procedural Urban,4,"#0e223eff, #264aa5ff, #6d7fddff, #d5d6f5ff",procedural,urban
emerald-circuit-quartet,Emerald Circuit Quartet,Green & Technical,4,"#02140bff, #052e16ff, #14532dff, #15803dff","green, technical","Circuit, Developer"
emerald-dusk,Emerald Dusk,Procedural Natural,4,"#193517ff, #4b8d3eff, #93c883ff, #e1efdbff",procedural,natural
emerald-gaze,Emerald Gaze,Procedural Cinematic,4,"#0a3a42ff, #1b74b0ff, #648ee7ff, #d2d4f8ff",procedural,cinematic
emerald-storm-2,Emerald Storm 2,Procedural Cinematic,4,"#472f05ff, #be580dff, #f37858ff, #fbcfcfff",procedural,cinematic
ethereal-canvas,Ethereal Canvas,Procedural Tech,4,"#3e200eff, #a54926ff, #dd816eff, #f5d8d5ff",procedural,tech
ethereal-echo,Ethereal Echo,Procedural Sci-Fi,4,"#2d3813ff, #8a9734ff, #d0ce7aff, #f1ecd9ff",procedural,sci-fi
ethereal-geometry,Ethereal Geometry,Procedural Cosmic,4,"#2e1933ff, #784388ff, #b287c4ff, #e8dceeff",procedural,cosmic
ethereal-realm,Ethereal Realm,Procedural Natural,4,"#043d47ff, #0c86bfff, #57a6f4ff, #cfdefbff",procedural,natural
ethereal-symphony-2,Ethereal Symphony 2,Procedural Atmospheric,4,"#312a1aff, #846447ff, #c0988bff, #eddeddff",procedural,atmospheric
ethereal-whisper,Ethereal Whisper,Procedural Industrial,4,"#eedce5ff, #c685b2ff, #8b4080ff, #331834ff",procedural,industrial
euphoric-yellow,Euphoric Yellow,Emotional,4,"#a16207ff, #eab308ff, #fef08aff, #fefce8ff","happy, bright",Vibrant
film-noir,Film Noir,Cinematic,4,"#000000ff, #374151ff, #9ca3afff, #ffffffff","dark, mysterious",Noir
forest-aura,Forest Aura,Procedural Industrial,4,"#d4f6eaff, #6be0d4ff, #2297a9ff, #0d2c3fff",procedural,industrial
forest-current,Forest Current,Procedural Cinematic,4,"#391221ff, #993255ff, #d37894ff, #f2d8dfff",procedural,cinematic
forest-dawn,Forest Dawn,Procedural Urban,4,"#d3f7f0ff, #65dde5ff, #1c7cafff, #0a1f41ff",procedural,urban
forest-dust-2,Forest Dust 2,Procedural Sci-Fi,4,"#d3e1f7ff, #678fe3ff, #1f42acff, #0b1540ff",procedural,sci-fi
forest-ledger-quartet,Forest Ledger Quartet,Green & Professional,4,"#0b1f17ff, #123524ff, #1b5e3cff, #2e7d32ff","green, professional","Finance, Nature"
frozen-canvas,Frozen Canvas,Procedural Cinematic,4,"#f3d7e9ff, #d67498ff, #9e2d37ff, #3b1911ff",procedural,cinematic
frozen-horizon,Frozen Horizon,Procedural Tech,4,"#1b2631ff, #486083ff, #8c9abfff, #dee0ecff",procedural,tech
frozen-oasis-3,Frozen Oasis 3,Procedural Abstract,4,"#10123cff, #2b38a0ff, #7284d8ff, #d6ddf4ff",procedural,abstract
frozen-wave-2,Frozen Wave 2,Procedural Atmospheric,4,"#274a02ff, #8cc605ff, #e5f951ff, #fdfacdff",procedural,atmospheric
frozen-whisper,Frozen Whisper,Procedural Minimalist,4,"#450d06ff, #b93e12ff, #ee995cff, #fae8d0ff",procedural,minimalist
fuchsia-circuit-quartet,Fuchsia Circuit Quartet,Pink & Technical,4,"#1a0712ff, #500724ff, #be185dff, #ec4899ff","pink, technical","Circuit, Developer"
gatsby-gold,Gatsby Gold,Literary Journeys,4,"#31281aff, #847747ff, #c0be8aff, #ebedddff",expressive,literary
glass-aurora,Glass Aurora,Cool & Luminous,4,"#0f172aff, #22d3eeff, #a7f3d0ff, #f8fafcff","cool, luminous","Glassmorphism, Aurora"
golden-dawn-3,Golden Dawn 3,Procedural Cosmic,4,"#e9d0faff, #cf5befff, #b511baff, #46063bff",procedural,cosmic
golden-dream,Golden Dream,Procedural Natural,4,"#30211cff, #80614bff, #bda88eff, #ece8deff",procedural,natural
golden-echo,Golden Echo,Procedural Industrial,4,"#361617ff, #904c3bff, #cba280ff, #f0e9daff",procedural,industrial
golden-glaze-2,Golden Glaze 2,Procedural Sci-Fi,4,"#dae9f0ff, #7fa4cbff, #3a5191ff, #151736ff",procedural,sci-fi
golden-hour,Golden Hour,Seasonal & Atmospheric,4,"#7c2d12ff, #9a3412ff, #f59e0bff, #fef3c7ff","warm, vibrant, sunset","Nature, Golden"
golden-ratio,Golden Ratio,Abstract Logic,4,"#360b41ff, #aa1eadff, #e467d0ff, #f7d3ebff",expressive,abstract
golden-symphony,Golden Symphony,Procedural Abstract,4,"#08442bff, #16b55fff, #60eb8cff, #d1f9d9ff",procedural,abstract
grape-nocturne-quartet,Grape Nocturne Quartet,Purple & Moody,4,"#14061fff, #2a0f3fff, #4a1d5fff, #6b2d83ff","purple, moody","Nocturne, Grape"
harbor-mist,Harbor Mist,Calm & Coastal,4,"#0f3d5eff, #5dade2ff, #d1f2ebff, #f9e79fff","calm, coastal","Coastal, Wellness"
heavy-metal,Heavy Metal,Musical Rhythms,4,"#261339ff, #783299ff, #c579d2ff, #f2d8f1ff",expressive,musical
holi-colors,Holi Colors,Seasonal Festivals,4,"#480303ff, #c12b0aff, #f68f55ff, #fce7ceff",expressive,seasonal
holo-dust,Holo Dust,Procedural Urban,4,"#361520ff, #923965ff, #cc7fb1ff, #f0daecff",procedural,urban
holo-dust-2,Holo Dust 2,Procedural Cosmic,4,"#2a3318ff, #768a41ff, #b9c585ff, #eceedcff",procedural,cosmic
holo-storm,Holo Storm,Procedural Organic,4,"#cdfdd5ff, #53f885ff, #07c45cff, #02492cff",procedural,organic
holo-zenith,Holo Zenith,Procedural Sci-Fi,4,"#0a2342ff, #1a79b1ff, #63cee7ff, #d2f8f8ff",procedural,sci-fi
imperial-velvet-quartet,Imperial Velvet Quartet,Purple & Regal,4,"#0e061aff, #1f0b3dff, #37106bff, #5521a3ff","purple, regal","Luxury, Velvet"
industrial-shadow,Industrial Shadow,Procedural Cosmic,4,"#3e220eff, #a66b25ff, #ddb76dff, #f5eed5ff",procedural,cosmic
industrial-void-2,Industrial Void 2,Procedural Natural,4,"#d3f7d3ff, #67e474ff, #1ead3dff, #0b411dff",procedural,natural
ivory-aesthetic,Ivory Aesthetic,Procedural Tech,4,"#032e48ff, #0947c2ff, #545df6ff, #d8cefcff",procedural,tech
ivory-bloom,Ivory Bloom,Procedural Organic,4,"#f6d4f3ff, #e268e0ff, #a120abff, #370c40ff",procedural,organic
ivory-symphony-4,Ivory Symphony 4,Procedural Urban,4,"#171338ff, #343497ff, #7a81d1ff, #d9ddf1ff",procedural,urban
lava-glass,Lava Glass,Dark & Energetic,4,"#120f18ff, #ff3b30ff, #ffb703ff, #e5e7ebff","dark, energetic","Gaming, Neon"
lavender-fields,Lavender Fields,Floral Fantasy,4,"#3d0f38ff, #a32880ff, #db70aaff, #f4d6e1ff",expressive,floral
lemon-signal-quartet,Lemon Signal Quartet,Yellow & Interface,4,"#18140aff, #ca8a04ff, #facc15ff, #fef08aff","yellow, bright","Signal, Interface"
light-dusk,Light Dusk,Procedural Cinematic,4,"#014b2eff, #02c997ff, #4efce9ff, #ccfcfeff",procedural,cinematic
light-echo,Light Echo,Procedural Abstract,4,"#2c4704ff, #6dbf0cff, #a5f357ff, #e3fbcfff",procedural,abstract
light-logic,Light Logic,Procedural Industrial,4,"#daf0eaff, #7fcba9ff, #3a9159ff, #15361bff",procedural,industrial
light-mist-3,Light Mist 3,Procedural Urban,4,"#301c2dff, #804b73ff, #bc8eabff, #ecdee5ff",procedural,urban
light-storm-2,Light Storm 2,Procedural Industrial,4,"#1d1437ff, #3d3695ff, #7c85cfff, #d9e0f1ff",procedural,industrial
lilac-frost-quartet,Lilac Frost Quartet,Purple & Airy,4,"#1e1b4bff, #312e81ff, #4f46e5ff, #7c3aedff","purple, airy","Lilac, Frost"
liquid-bloom-2,Liquid Bloom 2,Procedural Natural,4,"#034916ff, #08c35dff, #53f7bcff, #cefcf4ff",procedural,natural
liquid-glaze,Liquid Glaze,Procedural Vintage,4,"#f7d7d3ff, #e36880ff, #ac1f64ff, #400b34ff",procedural,vintage
lunar-breeze,Lunar Breeze,Procedural Atmospheric,4,"#434109ff, #b39818ff, #e9bf62ff, #f8e7d2ff",procedural,atmospheric
lunar-gaze,Lunar Gaze,Procedural Cosmic,4,"#2e1d2eff, #7c4f76ff, #b992aeff, #ebdfe6ff",procedural,cosmic
lunar-shift-2,Lunar Shift 2,Procedural Industrial,4,"#43092aff, #b3188aff, #e961daff, #f7d2f8ff",procedural,industrial
lunar-tide,Lunar Tide,Procedural Cosmic,4,"#191c32ff, #445a87ff, #88a6c3ff, #dde8edff",procedural,cosmic
matcha-latte,Matcha Latte,Culinary,4,"#14532dff, #34d399ff, #d1fae5ff, #f0fdf4ff","minimal, warm",Culinary
meadow-chrome,Meadow Chrome,Fresh & Modern,4,"#14532dff, #14b8a6ff, #a3e635ff, #ecfeffff","fresh, modern","Eco Tech, Product"
midnight-dream,Midnight Dream,Procedural Tech,4,"#2e1e1dff, #7c4f56ff, #b9929fff, #ebdfe5ff",procedural,tech
midnight-shift-3,Midnight Shift 3,Procedural Urban,4,"#3f170dff, #a8232bff, #e06b91ff, #f6d4e8ff",procedural,urban
midnight-tide-2,Midnight Tide 2,Procedural Minimalist,4,"#454507ff, #8eb912ff, #a4ee5dff, #dafad0ff",procedural,minimalist
modern-abyss-2,Modern Abyss 2,Procedural Cinematic,4,"#02491eff, #07c439ff, #53f86bff, #cdfdcfff",procedural,cinematic
modern-breeze,Modern Breeze,Procedural Urban,4,"#fad0f4ff, #ee5dadff, #b8133eff, #450907ff",procedural,urban
modern-logic-2,Modern Logic 2,Procedural Industrial,4,"#e2fcceff, #7df754ff, #16c308ff, #03490bff",procedural,industrial
modern-matrix,Modern Matrix,Procedural Organic,4,"#302a1bff, #826b49ff, #bea58dff, #ece3deff",procedural,organic
modern-spectrum,Modern Spectrum,Procedural Urban,4,"#35161bff, #8f3c42ff, #ca8281ff, #efdddbff",procedural,urban
muted-dust,Muted Dust,Procedural Natural,4,"#113b34ff, #2d9e9bff, #74cbd6ff, #d7ecf3ff",procedural,natural
muted-vibe-2,Muted Vibe 2,Procedural Vintage,4,"#341918ff, #8b404eff, #c684a1ff, #eedce9ff",procedural,vintage
muted-wave,Muted Wave,Procedural Tech,4,"#181b34ff, #4c408bff, #a184c6ff, #e9dceeff",procedural,tech
mystic-horizon,Mystic Horizon,Procedural Cinematic,4,"#371714ff, #943747ff, #ce7da0ff, #f1d9eaff",procedural,cinematic
mystic-matrix-4,Mystic Matrix 4,Procedural Tech,4,"#3f0c21ff, #aa217cff, #e16ad8ff, #f0d4f6ff",procedural,tech
mystic-mist,Mystic Mist,Procedural Cinematic,4,"#ddf7d3ff, #71e565ff, #1dae2cff, #0a411bff",procedural,cinematic
nature-trail,Nature Trail,Thematic Collection,4,"#344e41ff, #588157ff, #a3b18aff, #dad7cdff","minimal, nature",Thematic Collection
nebula-orchid-quartet,Nebula Orchid Quartet,Purple & Cosmic,4,"#080012ff, #18002fff, #2f075eff, #5a189aff","purple, cosmic","Nebula, Orchid"
neon-dream,Neon Dream,Procedural Minimalist,4,"#3a113bff, #8b2d9eff, #b774d7ff, #e6d7f3ff",procedural,minimalist
neon-glow,Neon Glow,Procedural Industrial,4,"#cefcedff, #56f5e3ff, #0baec0ff, #043248ff",procedural,industrial
neon-void-3,Neon Void 3,Procedural Tech,4,"#0d3e10ff, #24a751ff, #6cdfb5ff, #d5f5f3ff",procedural,tech
neon-zenith,Neon Zenith,Procedural Vintage,4,"#362816ff, #90663bff, #caa380ff, #f0e3daff",procedural,vintage
obsidian-circuit-quartet,Obsidian Circuit Quartet,Black & Technical,4,"#030304ff, #0a0a0fff, #12121aff, #1f2937ff","black, technical","Circuit, Developer"
obsidian-crust,Obsidian Crust,Earth's Core,4,"#481803ff, #c1620aff, #f6bf55ff, #fcf5ceff",expressive,earth's
obsidian-current,Obsidian Current,Procedural Cinematic,4,"#193228ff, #44876eff, #88c3aeff, #ddede8ff",procedural,cinematic
obsidian-glow,Obsidian Glow,Procedural Abstract,4,"#1b3024ff, #4a815eff, #8dbd9cff, #deece2ff",procedural,abstract
obsidian-spark,Obsidian Spark,Procedural Abstract,4,"#360249ff, #8606c5ff, #b752f8ff, #e7cdfdff",procedural,abstract
ocean-spark-4,Ocean Spark 4,Procedural Cosmic,4,"#1e1b30ff, #574a81ff, #9e8dbdff, #e4deecff",procedural,cosmic
ocean-state,Ocean State,Procedural Organic,4,"#191833ff, #4f418aff, #9c85c5ff, #e5dceeff",procedural,organic
ocean-wave,Ocean Wave,Procedural Minimalist,4,"#233a12ff, #479a31ff, #78d477ff, #d8f2ddff",procedural,minimalist
ocean-whisper-2,Ocean Whisper 2,Procedural Sci-Fi,4,"#0e3d17ff, #27a42eff, #76dc6fff, #dbf5d5ff",procedural,sci-fi
parisian-chic,Parisian Chic,Urban,4,"#f8fafcff, #e2e8f0ff, #94a3b8ff, #1e293bff","elegant, minimal",Modernist
parrot-wing,Parrot Wing,Tropical Pulse,4,"#07440dff, #14b742ff, #5eeda0ff, #d1f9ebff",expressive,tropical
pastel-aura-2,Pastel Aura 2,Procedural Minimalist,4,"#381e14ff, #955a36ff, #cfa57bff, #f1e8d9ff",procedural,minimalist
pastel-breeze-3,Pastel Breeze 3,Procedural Abstract,4,"#1b3130ff, #487883ff, #8ca9bfff, #dee3ecff",procedural,abstract
pastel-geometry-2,Pastel Geometry 2,Procedural Urban,4,"#3a3711ff, #9d7e2eff, #d6a775ff, #f3e0d7ff",procedural,urban
pastel-rhythm,Pastel Rhythm,Procedural Industrial,4,"#3c140fff, #a2292fff, #da7086ff, #f4d6e0ff",procedural,industrial
pastel-shift,Pastel Shift,Procedural Tech,4,"#2f0e3dff, #8826a5ff, #cd6eddff, #f3d5f5ff",procedural,tech
pastel-shift-2,Pastel Shift 2,Procedural Minimalist,4,"#3a111bff, #9d2e43ff, #d67582ff, #f3d7d9ff",procedural,minimalist
pearl-signal-quartet,Pearl Signal Quartet,White & Interface,4,"#1f2937ff, #d1d5dbff, #f3f4f6ff, #ffffffff","white, bright","Signal, Interface"
permafrost,Permafrost,Arctic Echoes,4,"#163535ff, #3d808eff, #82afc9ff, #dbe4efff",expressive,arctic
petri-dish,Petri Dish,Scientific Theory,4,"#073244ff, #1469b7ff, #5e8eedff, #d1d7f9ff",expressive,scientific
porcelain-circuit-quartet,Porcelain Circuit Quartet,White & Technical,4,"#111827ff, #94a3b8ff, #e5e7ebff, #ffffffff","white, technical","Circuit, Developer"
pulsar-pulse,Pulsar Pulse,Celestial Mysteries,4,"#130744ff, #5214b7ff, #ae5eedff, #efd1f9ff",expressive,celestial
query-quartz,Query Quartz,Modern Data Dashboards,4,"#1e293bff, #0ea5e9ff, #38bdf8ff, #f1f5f9ff","professional, clean",Data Visualization
radiant-matrix,Radiant Matrix,Procedural Abstract,4,"#3c3c0fff, #a29529ff, #dac571ff, #f4ebd6ff",procedural,abstract
radiant-symphony-2,Radiant Symphony 2,Procedural Vintage,4,"#2f2e1dff, #7b7d4eff, #b6ba91ff, #e9ebdfff",procedural,vintage
radiant-whisper,Radiant Whisper,Procedural Sci-Fi,4,"#fccee0ff, #f555bfff, #c10ab2ff, #3c0348ff",procedural,sci-fi
retro-pop,Retro Pop,Retro & Nostalgia,4,"#2ab7caff, #fe4a49ff, #fed766ff, #e6e6eaff","minimal, retro",Retro
ruby-ledger-quartet,Ruby Ledger Quartet,Red & Professional,4,"#1f0a0cff, #3b0d11ff, #7f1d1dff, #b91c1cff","red, professional","Finance, Reports"
ruby-radiance,Ruby Radiance,Minerals,4,"#450a0aff, #991b1bff, #ef4444ff, #fecacaff","minerals, professional",Modern
rustic-edge,Rustic Edge,Procedural Organic,4,"#18103cff, #462ba0ff, #8e72d8ff, #e0d6f4ff",procedural,organic
rustic-gaze,Rustic Gaze,Procedural Cinematic,4,"#474804ff, #c0b20bff, #f5d856ff, #fcefceff",procedural,cinematic
rustic-void-2,Rustic Void 2,Procedural Vintage,4,"#46050aff, #bd310eff, #f2a159ff, #fbf0cfff",procedural,vintage
saas-blue,SaaS Blue,Aquatic & Polar,4,"#0d1b2aff, #1b263bff, #415a77ff, #e0e1ddff","cool, minimal, professional",Aquatic
sapphire-dusk,Sapphire Dusk,Procedural Industrial,4,"#efcefcff, #d455f5ff, #a90ac1ff, #440348ff",procedural,industrial
sapphire-edge,Sapphire Edge,Procedural Natural,4,"#1a123aff, #30379bff, #7794d4ff, #d8e7f2ff",procedural,natural
sapphire-gaze,Sapphire Gaze,Procedural Organic,4,"#46063aff, #bb10aeff, #ec5af0ff, #f5d0faff",procedural,organic
sapphire-horizon,Sapphire Horizon,Procedural Atmospheric,4,"#441007ff, #b71a14ff, #ed5e66ff, #f9d1d7ff",procedural,atmospheric
sapphire-ledger-quartet,Sapphire Ledger Quartet,Blue & Professional,4,"#0a2540ff, #12355bff, #1d4e89ff, #2563ebff","blue, professional","Finance, SaaS"
sapphire-symphony,Sapphire Symphony,Procedural Abstract,4,"#0b1941ff, #1d3eaeff, #667fe5ff, #d3d9f7ff",procedural,abstract
sapphire-zenith,Sapphire Zenith,Procedural Atmospheric,4,"#3d370fff, #a28129ff, #dbae70ff, #f4e3d6ff",procedural,atmospheric
sapphire-zenith-2,Sapphire Zenith 2,Procedural Cosmic,4,"#053c46ff, #0fbabcff, #59f1dcff, #cffbeeff",procedural,cosmic
scandinavian-minimal,Scandinavian Minimal,Architectural & Interior,4,"#f9fafbff, #f3f4f6ff, #e5e7ebff, #d1d5dbff",architectural,Interior
solar-circuit-quartet,Solar Circuit Quartet,Yellow & Technical,4,"#171104ff, #422006ff, #a16207ff, #eab308ff","yellow, technical","Circuit, Developer"
solar-gaze-3,Solar Gaze 3,Procedural Urban,4,"#301d1bff, #814a4cff, #bd8d95ff, #ecdee2ff",procedural,urban
solar-glow,Solar Glow,Procedural Industrial,4,"#d2f8daff, #64e794ff, #1bb06aff, #0a4230ff",procedural,industrial
solar-wave,Solar Wave,Procedural Industrial,4,"#f3eed7ff, #d7c373ff, #9f862cff, #3b3210ff",procedural,industrial
spring-meadow,Spring Meadow,Nature & Elemental,4,"#55a630ff, #80b918ff, #aacc00ff, #bfd200ff","minimal, nature",Nature
steam-engine,Steam Engine,Mechanical Pulse,4,"#2a2222ff, #705f5bff, #aea39cff, #e8e5e2ff",expressive,mechanical
stellar-abyss,Stellar Abyss,Procedural Industrial,4,"#193e0eff, #2ea526ff, #6edd7aff, #d5f5deff",procedural,industrial
stellar-flame,Stellar Flame,Procedural Cosmic,4,"#ecdedfff, #be8e8cff, #825449ff, #30221bff",procedural,cosmic
stellar-matrix-2,Stellar Matrix 2,Procedural Organic,4,"#171d35ff, #3e568dff, #83a0c8ff, #dbe6efff",procedural,organic
stellar-zenith,Stellar Zenith,Procedural Atmospheric,4,"#1b2a30ff, #496282ff, #8d94beff, #e0deecff",procedural,atmospheric
syntax-sage,Syntax Sage,High-Tech Utility & Dev Tools,4,"#064e3bff, #059669ff, #10b981ff, #a7f3d0ff","minimal, dark, technical",Developer Tools
synth-canvas-2,Synth Canvas 2,Procedural Abstract,4,"#dee0ecff, #8b96bfff, #485883ff, #1b2231ff",procedural,abstract
synthwave-sunset,Synthwave Sunset,Retro Gaming & Pop Culture,4,"#2e1065ff, #be123cff, #f97316ff, #fde047ff","retro, gaming, pop-culture",Retro Gaming & Pop Culture
tangerine-signal-quartet,Tangerine Signal Quartet,Orange & Interface,4,"#231006ff, #7c2d12ff, #ea580cff, #fb923cff","orange, bright","Signal, Interface"
team-spirit,Team Spirit,Athletic Edge,4,"#461905ff, #bc620fff, #f1be59ff, #fbf4cfff",expressive,athletic
trust-teal,Trust Teal,Enterprise SaaS,4,"#134e4aff, #0f766eff, #2dd4bfff, #f0fdfaff","professional, trustworthy","Corporate, Clean"
twilight-matrix,Twilight Matrix,Procedural Organic,4,"#1a311bff, #46854bff, #8ac190ff, #ddeddfff",procedural,organic
